,Station,GTPName,DT,Year,Month,Day,Hour,TG,RSV_volume,RD_volume,RSV_Price,AVG_Price
11282,Сургутская ГРЭС-1             ,GTUMENE1,2020-02-16 11:00:00,2020,2,16,11,623.5,462.471,161.029,1004.3585,1004.35849
11283,Троицкая ГРЭС                 ,GTROIGR4,2020-02-16 12:00:00,2020,2,16,12,0.0,0.0,21.235,0.0,1167.1305
11284,Троицкая ГРЭС                 ,GTROIGR3,2020-02-16 13:00:00,2020,2,16,13,0.0,0.0,0.0,0.0,1166.5724
11285,Троицкая ГРЭС                 ,GTROIGR1,2020-02-16 14:00:00,2020,2,16,14,35.0,35.0,0.0,1182.894,1182.894
11286,Серовская ГРЭС                ,GSVERD30,2020-02-16 15:00:00,2020,2,16,15,427.68,359.807,67.873,1145.62299,1145.62299
11287,Ставропольская ГРЭС           ,GSTAGRE6,2020-02-16 16:00:00,2020,2,16,16,0.0,0.0,0.0,0.0,1627.4116
11288,Ставропольская ГРЭС           ,GSTAGRE5,2020-02-16 17:00:00,2020,2,16,17,165.0,124.635,40.365,1665.00237,1650.36321
11289,Ставропольская ГРЭС           ,GSTAGRE4,2020-02-16 18:00:00,2020,2,16,18,155.0,92.365,62.635,1738.71748,1732.26452
11290,Ставропольская ГРЭС           ,GSTAGRE2,2020-02-16 19:00:00,2020,2,16,19,280.0,145.94,134.06,1740.74702,1740.747
11291,Ставропольская ГРЭС           ,GSTAGRE1,2020-02-16 20:00:00,2020,2,16,20,420.0,220.229,199.771,1704.13451,1704.1345
11292,Рязанская ГРЭС                ,GRYAZGR4,2020-02-16 21:00:00,2020,2,16,21,0.0,0.0,20.763,0.0,1410.5913
11293,Рязанская ГРЭС                ,GRYAZGR3,2020-02-16 22:00:00,2020,2,16,22,0.0,0.0,6.364,0.0,1330.2307
11294,Рязанская ГРЭС                ,GRYAZGR2,2020-02-16 23:00:00,2020,2,16,23,0.0,0.0,7.985,0.0,1066.4244
11295,Рязанская ГРЭС                ,GRYAZGR1,2020-02-17 00:00:00,2020,2,17,0,0.0,0.0,24.573,0.0,1018.14526
11296,Псковская ГРЭС                ,GPSKOGR2,2020-02-17 01:00:00,2020,2,17,1,0.0,0.0,0.879,0.0,927.77167
11297,Псковская ГРЭС                ,GPSKOGR1,2020-02-17 02:00:00,2020,2,17,2,0.0,0.0,0.878,0.0,916.22205
11298,Новочеркасская ГРЭС           ,GNCHEGRE,2020-02-17 03:00:00,2020,2,17,3,450.0,417.097,32.903,1048.19579,1048.1958
11299,Новочеркасская ГРЭС           ,GNCHEGR3,2020-02-17 04:00:00,2020,2,17,4,225.0,162.635,62.365,1056.36198,1056.362
11300,Новочеркасская ГРЭС           ,GNCHEGR1,2020-02-17 05:00:00,2020,2,17,5,0.0,0.0,0.0,0.0,1130.9476
11301,ГРЭС-24                       ,GMOSEN29,2020-02-17 06:00:00,2020,2,17,6,0.0,0.0,18.77,0.0,1140.8677
11302,Киришская ГРЭС                ,GKIRITES,2020-02-17 07:00:00,2020,2,17,7,150.0,128.479,21.521,1242.64067,1242.64073
11303,Киришская ГРЭС                ,GKIRGRES,2020-02-17 08:00:00,2020,2,17,8,0.0,0.0,0.0,0.0,1416.4792
11304,Киришская ГРЭС                ,GKIRGRE5,2020-02-17 09:00:00,2020,2,17,9,0.0,0.0,0.603,0.0,1462.1484
11305,Киришская ГРЭС                ,GKIRGR02,2020-02-17 10:00:00,2020,2,17,10,795.0,704.734,90.266,1481.53439,1481.5344
11306,Грозненская ТЭС               ,GCHECHE2,2020-02-17 11:00:00,2020,2,17,11,173.4,167.232,6.168,1934.17749,1934.17751
11307,Грозненская ТЭС               ,GCHECHE1,2020-02-17 12:00:00,2020,2,17,12,173.4,167.363,6.037,1897.58071,1897.58068
11308,Адлерская ТЭС                 ,GADLERT2,2020-02-17 13:00:00,2020,2,17,13,184.0,152.768,31.232,1803.31372,1803.3137
11309,Адлерская ТЭС                 ,GADLERT1,2020-02-17 14:00:00,2020,2,17,14,92.0,73.019,18.981,1804.78643,1804.78641
11310,Красноярская ГРЭС-2           ,GKRASGR2,2020-02-17 14:00:00,2020,2,17,14,136.0,0.0,196.75,0.0,655.60103
11311,Красноярская ГРЭС-2           ,GKRASGR1,2020-02-17 15:00:00,2020,2,17,15,150.0,0.0,217.003,0.0,658.07913
11312,Череповецкая ГРЭС             ,GVOLOGE1,2020-02-17 16:00:00,2020,2,17,16,0.0,0.0,19.304,0.0,1502.5215
11313,Череповецкая ГРЭС             ,GVOLOG10,2020-02-17 17:00:00,2020,2,17,17,427.5,355.4,72.1,1494.6545,1494.6545
11314,Сургутская ГРЭС-1             ,GTUMENE2,2020-02-17 18:00:00,2020,2,17,18,1322.25,720.67,601.58,971.0267,971.0267
11315,Сургутская ГРЭС-1             ,GTUMENE1,2020-02-17 19:00:00,2020,2,17,19,623.5,339.829,283.671,884.58951,884.58951
11316,Троицкая ГРЭС                 ,GTROIGR4,2020-02-17 20:00:00,2020,2,17,20,0.0,0.0,43.133,0.0,1075.2556
11317,Троицкая ГРЭС                 ,GTROIGR3,2020-02-17 21:00:00,2020,2,17,21,0.0,0.0,0.0,0.0,1038.6863
11318,Троицкая ГРЭС                 ,GTROIGR1,2020-02-17 22:00:00,2020,2,17,22,35.0,35.0,0.0,965.05714,965.05714
11319,Серовская ГРЭС                ,GSVERD30,2020-02-17 23:00:00,2020,2,17,23,314.506,264.469,50.037,859.99849,859.99873
11320,Ставропольская ГРЭС           ,GSTAGRE6,2020-02-18 00:00:00,2020,2,18,0,0.0,0.0,0.0,0.0,1207.4666
11321,Ставропольская ГРЭС           ,GSTAGRE5,2020-02-18 01:00:00,2020,2,18,1,0.0,0.0,0.0,0.0,1147.5782
11322,Ставропольская ГРЭС           ,GSTAGRE4,2020-02-18 02:00:00,2020,2,18,2,155.0,125.579,29.421,1175.85177,1094.57748
11323,Ставропольская ГРЭС           ,GSTAGRE2,2020-02-18 03:00:00,2020,2,18,3,280.0,217.028,62.972,1070.18698,1070.187
11324,Ставропольская ГРЭС           ,GSTAGRE1,2020-02-18 04:00:00,2020,2,18,4,420.0,326.157,93.843,1096.33701,1096.337
11325,Рязанская ГРЭС                ,GRYAZGR4,2020-02-18 05:00:00,2020,2,18,5,0.0,0.0,3.992,0.0,1038.8595
11326,Рязанская ГРЭС                ,GRYAZGR3,2020-02-18 06:00:00,2020,2,18,6,0.0,0.0,20.365,0.0,1259.7065
11327,Рязанская ГРЭС                ,GRYAZGR2,2020-02-18 07:00:00,2020,2,18,7,0.0,0.0,25.555,0.0,1445.4921
11328,Рязанская ГРЭС                ,GRYAZGR1,2020-02-18 08:00:00,2020,2,18,8,0.0,0.0,62.904,0.0,1533.0985
11329,Псковская ГРЭС                ,GPSKOGR2,2020-02-18 09:00:00,2020,2,18,9,0.0,0.0,1.771,0.0,1445.369
11330,Псковская ГРЭС                ,GPSKOGR1,2020-02-18 10:00:00,2020,2,18,10,0.0,0.0,1.769,0.0,1448.1467
11331,Новочеркасская ГРЭС           ,GNCHEGRE,2020-02-18 11:00:00,2020,2,18,11,495.403,411.172,84.231,1667.00057,1667.00048
11332,Новочеркасская ГРЭС           ,GNCHEGR3,2020-02-18 12:00:00,2020,2,18,12,225.0,65.345,159.655,1630.45344,1630.45351
11333,Новочеркасская ГРЭС           ,GNCHEGR1,2020-02-18 13:00:00,2020,2,18,13,0.0,0.0,0.0,0.0,1635.39
11334,ГРЭС-24                       ,GMOSEN29,2020-02-18 14:00:00,2020,2,18,14,0.0,0.0,15.016,0.0,1577.6718
11335,Киришская ГРЭС                ,GKIRITES,2020-02-18 15:00:00,2020,2,18,15,150.0,123.219,26.781,1386.01531,1386.01533
11336,Киришская ГРЭС                ,GKIRGRES,2020-02-18 16:00:00,2020,2,18,16,0.0,0.0,0.0,0.0,1338.11
11337,Киришская ГРЭС                ,GKIRGRE5,2020-02-18 17:00:00,2020,2,18,17,0.0,0.0,0.603,0.0,1336.1113
11338,Киришская ГРЭС                ,GKIRGR02,2020-02-18 18:00:00,2020,2,18,18,795.0,611.648,183.352,1388.88089,1388.88091
11339,Грозненская ТЭС               ,GCHECHE2,2020-02-18 19:00:00,2020,2,18,19,173.4,166.17,7.23,1881.42463,1881.42463
11340,Киришская ГРЭС                ,GKIRGR02,2020-02-13 18:00:00,2020,2,13,18,795.0,611.648,183.352,1365.3339,1365.3339
11341,Грозненская ТЭС               ,GCHECHE2,2020-02-13 19:00:00,2020,2,13,19,173.4,166.17,7.23,1853.0934,1853.09343
11342,Грозненская ТЭС               ,GCHECHE1,2020-02-13 20:00:00,2020,2,13,20,173.4,161.138,12.262,1842.99998,1843.0
11343,Адлерская ТЭС                 ,GADLERT2,2020-02-13 21:00:00,2020,2,13,21,184.0,120.731,63.269,1812.52818,1812.52821
11344,Адлерская ТЭС                 ,GADLERT1,2020-02-13 22:00:00,2020,2,13,22,92.0,74.97,17.03,1726.835,1726.835
11345,Красноярская ГРЭС-2           ,GKRASGR2,2020-02-13 22:00:00,2020,2,13,22,136.0,106.619,29.381,775.98936,775.98941
11346,Красноярская ГРЭС-2           ,GKRASGR1,2020-02-13 23:00:00,2020,2,13,23,310.0,243.029,66.971,766.62538,766.62535
11347,Череповецкая ГРЭС             ,GVOLOGE1,2020-02-14 00:00:00,2020,2,14,0,0.0,0.0,7.531,0.0,970.86774
11348,Череповецкая ГРЭС             ,GVOLOG10,2020-02-14 01:00:00,2020,2,14,1,232.5,202.81,29.69,934.80603,929.16649
11349,Сургутская ГРЭС-1             ,GTUMENE2,2020-02-14 02:00:00,2020,2,14,2,1194.134,1032.412,161.722,859.00032,859.00027
11350,Сургутская ГРЭС-1             ,GTUMENE1,2020-02-14 03:00:00,2020,2,14,3,653.339,552.099,101.24,863.57981,863.40332
11351,Троицкая ГРЭС                 ,GTROIGR4,2020-02-14 04:00:00,2020,2,14,4,0.0,0.0,8.295,0.0,937.2534
11352,Троицкая ГРЭС                 ,GTROIGR3,2020-02-14 05:00:00,2020,2,14,5,0.0,0.0,0.0,0.0,965.9479
11353,Троицкая ГРЭС                 ,GTROIGR1,2020-02-14 06:00:00,2020,2,14,6,35.0,35.0,0.0,1085.396,1085.396
11354,Серовская ГРЭС                ,GSVERD30,2020-02-14 07:00:00,2020,2,14,7,427.68,357.478,70.202,1141.3478,1141.34781
11355,Ставропольская ГРЭС           ,GSTAGRE6,2020-02-14 08:00:00,2020,2,14,8,0.0,0.0,0.0,0.0,1679.0046
11356,Ставропольская ГРЭС           ,GSTAGRE5,2020-02-14 09:00:00,2020,2,14,9,165.0,117.868,47.132,1725.1237,1718.2883
11357,Ставропольская ГРЭС           ,GSTAGRE4,2020-02-14 10:00:00,2020,2,14,10,155.0,107.868,47.132,1729.68758,1722.85329
11358,Ставропольская ГРЭС           ,GSTAGRE2,2020-02-14 11:00:00,2020,2,14,11,280.0,179.116,100.884,1704.53762,1704.53761
11359,Ставропольская ГРЭС           ,GSTAGRE1,2020-02-14 12:00:00,2020,2,14,12,280.0,179.285,100.715,1676.21948,1676.2195
11360,Рязанская ГРЭС                ,GRYAZGR4,2020-02-14 13:00:00,2020,2,14,13,220.0,126.43,93.57,1599.97833,1599.97832
11361,Рязанская ГРЭС                ,GRYAZGR3,2020-02-14 14:00:00,2020,2,14,14,330.0,313.708,16.292,1583.7233,1583.7233
11362,Рязанская ГРЭС                ,GRYAZGR2,2020-02-14 15:00:00,2020,2,14,15,0.0,0.0,0.0,0.0,1556.4884
11363,Рязанская ГРЭС                ,GRYAZGR1,2020-02-14 16:00:00,2020,2,14,16,0.0,0.0,0.0,0.0,1515.23
11364,Псковская ГРЭС                ,GPSKOGR2,2020-02-14 17:00:00,2020,2,14,17,0.0,0.0,1.771,0.0,1416.0226
11365,Псковская ГРЭС                ,GPSKOGR1,2020-02-14 18:00:00,2020,2,14,18,0.0,0.0,3.239,0.0,1448.5189
11366,Новочеркасская ГРЭС           ,GNCHEGRE,2020-02-14 19:00:00,2020,2,14,19,450.0,278.906,171.094,1654.48158,1654.4816
11367,Новочеркасская ГРЭС           ,GNCHEGR3,2020-02-14 20:00:00,2020,2,14,20,225.0,0.0,324.299,0.0,1662.99991
11368,Новочеркасская ГРЭС           ,GNCHEGR1,2020-02-14 21:00:00,2020,2,14,21,0.0,0.0,0.0,0.0,1663.0
11369,ГРЭС-24                       ,GMOSEN29,2020-02-14 22:00:00,2020,2,14,22,0.0,0.0,5.865,0.0,1408.8126
11370,Киришская ГРЭС                ,GKIRITES,2020-02-14 23:00:00,2020,2,14,23,149.0,121.508,27.492,1160.60844,1160.60839
11371,Киришская ГРЭС                ,GKIRGRES,2020-02-15 00:00:00,2020,2,15,0,0.0,0.0,0.0,0.0,1082.7411
11372,Киришская ГРЭС                ,GKIRGRE5,2020-02-15 01:00:00,2020,2,15,1,0.0,0.0,0.24,0.0,951.12585
11373,Киришская ГРЭС                ,GKIRGR02,2020-02-15 02:00:00,2020,2,15,2,385.183,349.924,35.259,910.87036,910.87037
11374,Грозненская ТЭС               ,GCHECHE2,2020-02-15 03:00:00,2020,2,15,3,81.0,75.815,5.185,1431.21256,1431.21247
11375,Грозненская ТЭС               ,GCHECHE1,2020-02-15 04:00:00,2020,2,15,4,79.0,76.642,2.358,1394.42147,1394.42152
11376,Адлерская ТЭС                 ,GADLERT2,2020-02-15 05:00:00,2020,2,15,5,130.965,118.678,12.287,1245.00067,1245.00042
11377,Адлерская ТЭС                 ,GADLERT1,2020-02-15 06:00:00,2020,2,15,6,92.0,74.194,17.806,1244.59026,1244.59022
11378,Красноярская ГРЭС-2           ,GKRASGR2,2020-02-15 06:00:00,2020,2,15,6,136.0,33.67,102.33,793.25097,793.25088
11379,Красноярская ГРЭС-2           ,GKRASGR1,2020-02-15 07:00:00,2020,2,15,7,150.0,37.135,112.865,799.04484,799.04487
11380,Череповецкая ГРЭС             ,GVOLOGE1,2020-02-15 08:00:00,2020,2,15,8,0.0,0.0,19.304,0.0,1255.8842
11381,Череповецкая ГРЭС             ,GVOLOG10,2020-02-15 09:00:00,2020,2,15,9,427.5,355.4,72.1,1306.34561,1306.34559
11382,Сургутская ГРЭС-1             ,GTUMENE2,2020-02-15 10:00:00,2020,2,15,10,1322.25,1013.201,309.049,1026.9691,1026.9691
11383,Сургутская ГРЭС-1             ,GTUMENE1,2020-02-15 11:00:00,2020,2,15,11,827.75,634.28,193.47,1021.39117,1021.39116
11384,Троицкая ГРЭС                 ,GTROIGR4,2020-02-15 12:00:00,2020,2,15,12,0.0,0.0,21.235,0.0,1230.9712
11385,Троицкая ГРЭС                 ,GTROIGR3,2020-02-15 13:00:00,2020,2,15,13,0.0,0.0,0.0,0.0,1229.4462
11386,Троицкая ГРЭС                 ,GTROIGR1,2020-02-15 14:00:00,2020,2,15,14,35.0,35.0,0.0,1225.11314,1225.11314
11387,Серовская ГРЭС                ,GSVERD30,2020-02-15 15:00:00,2020,2,15,15,427.68,359.807,67.873,1169.92471,1169.92471
11388,Ставропольская ГРЭС           ,GSTAGRE6,2020-02-15 16:00:00,2020,2,15,16,0.0,0.0,0.0,0.0,1648.7423
11389,Ставропольская ГРЭС           ,GSTAGRE5,2020-02-15 17:00:00,2020,2,15,17,165.0,124.635,40.365,1667.61263,1653.33061
11390,Ставропольская ГРЭС           ,GSTAGRE4,2020-02-15 18:00:00,2020,2,15,18,155.0,92.365,62.635,1747.16191,1742.34613
11391,Ставропольская ГРЭС           ,GSTAGRE2,2020-02-15 19:00:00,2020,2,15,19,280.0,145.94,134.06,1733.7943,1733.79429
11392,Ставропольская ГРЭС           ,GSTAGRE1,2020-02-15 20:00:00,2020,2,15,20,420.0,220.229,199.771,1737.16772,1737.16769
11393,Рязанская ГРЭС                ,GRYAZGR4,2020-02-15 21:00:00,2020,2,15,21,0.0,0.0,20.763,0.0,1439.8651
11394,Рязанская ГРЭС                ,GRYAZGR3,2020-02-15 22:00:00,2020,2,15,22,0.0,0.0,6.364,0.0,1420.7183
11395,Рязанская ГРЭС                ,GRYAZGR2,2020-02-15 23:00:00,2020,2,15,23,0.0,0.0,7.985,0.0,1123.5416
11396,Рязанская ГРЭС                ,GRYAZGR1,2020-02-16 00:00:00,2020,2,16,0,0.0,0.0,24.573,0.0,1057.14
11397,Псковская ГРЭС                ,GPSKOGR2,2020-02-16 01:00:00,2020,2,16,1,0.0,0.0,0.879,0.0,986.58307
11398,Псковская ГРЭС                ,GPSKOGR1,2020-02-16 02:00:00,2020,2,16,2,0.0,0.0,0.878,0.0,941.3483
11399,Новочеркасская ГРЭС           ,GNCHEGRE,2020-02-16 03:00:00,2020,2,16,3,450.0,417.097,32.903,1073.94299,1073.943
11400,Новочеркасская ГРЭС           ,GNCHEGR3,2020-02-16 04:00:00,2020,2,16,4,225.0,162.635,62.365,1079.61761,1079.6176
11401,Новочеркасская ГРЭС           ,GNCHEGR1,2020-02-16 05:00:00,2020,2,16,5,0.0,0.0,0.0,0.0,1111.9186
11402,ГРЭС-24                       ,GMOSEN29,2020-02-16 06:00:00,2020,2,16,6,0.0,0.0,18.77,0.0,1012.0467
11403,Адлерская ТЭС                 ,GADLERT1,2020-02-08 16:00:00,2020,2,8,16,92.0,73.019,18.981,1818.25347,1818.25337
11404,Красноярская ГРЭС-2           ,GKRASGR2,2020-02-08 16:00:00,2020,2,8,16,136.0,0.0,149.656,0.0,841.58618
11405,Красноярская ГРЭС-2           ,GKRASGR1,2020-02-08 17:00:00,2020,2,8,17,240.0,0.0,265.535,0.0,839.32958
11406,Череповецкая ГРЭС             ,GVOLOGE1,2020-02-08 18:00:00,2020,2,8,18,0.0,0.0,39.019,0.0,1379.5375
11407,Череповецкая ГРЭС             ,GVOLOG10,2020-02-08 19:00:00,2020,2,8,19,427.5,283.814,143.686,1365.39839,1365.39841
11408,Сургутская ГРЭС-1             ,GTUMENE2,2020-02-08 20:00:00,2020,2,8,20,1198.5,643.379,555.121,1010.10401,1010.10401
11409,Сургутская ГРЭС-1             ,GTUMENE1,2020-02-08 21:00:00,2020,2,8,21,712.75,382.62,330.13,956.73721,956.73722
11410,Троицкая ГРЭС                 ,GTROIGR4,2020-02-08 22:00:00,2020,2,8,22,0.0,0.0,8.295,0.0,1041.9414
11411,Троицкая ГРЭС                 ,GTROIGR3,2020-02-08 23:00:00,2020,2,8,23,0.0,0.0,0.0,0.0,957.53784
11412,Троицкая ГРЭС                 ,GTROIGR1,2020-02-09 00:00:00,2020,2,9,0,35.0,35.0,0.0,932.12571,932.12571
11413,Серовская ГРЭС                ,GSVERD30,2020-02-09 01:00:00,2020,2,9,1,427.68,377.643,50.037,861.409,861.409
11414,Ставропольская ГРЭС           ,GSTAGRE6,2020-02-09 02:00:00,2020,2,9,2,0.0,0.0,0.0,0.0,1074.2672
11415,Ставропольская ГРЭС           ,GSTAGRE5,2020-02-09 03:00:00,2020,2,9,3,165.0,129.233,35.767,1136.48225,1053.29473
11416,Ставропольская ГРЭС           ,GSTAGRE4,2020-02-09 04:00:00,2020,2,9,4,155.0,119.233,35.767,1146.85993,1057.04103
11417,Ставропольская ГРЭС           ,GSTAGRE2,2020-02-09 05:00:00,2020,2,9,5,280.0,203.449,76.551,1137.40982,1137.40979
11418,Ставропольская ГРЭС           ,GSTAGRE1,2020-02-09 06:00:00,2020,2,9,6,140.0,76.035,63.965,1171.84481,1171.84479
11419,Рязанская ГРЭС                ,GRYAZGR4,2020-02-09 07:00:00,2020,2,9,7,0.0,0.0,12.777,0.0,1029.4346
11420,Рязанская ГРЭС                ,GRYAZGR3,2020-02-09 08:00:00,2020,2,9,8,0.0,0.0,16.292,0.0,1209.4424
11421,Рязанская ГРЭС                ,GRYAZGR2,2020-02-09 09:00:00,2020,2,9,9,0.0,0.0,20.444,0.0,1319.5624
11422,Рязанская ГРЭС                ,GRYAZGR1,2020-02-09 10:00:00,2020,2,9,10,0.0,0.0,62.904,0.0,1349.6887
11423,Псковская ГРЭС                ,GPSKOGR2,2020-02-09 11:00:00,2020,2,9,11,0.0,0.0,1.771,0.0,1291.1174
11424,Псковская ГРЭС                ,GPSKOGR1,2020-02-09 12:00:00,2020,2,9,12,0.0,0.0,1.769,0.0,1293.194
11425,Новочеркасская ГРЭС           ,GNCHEGRE,2020-02-09 13:00:00,2020,2,9,13,450.0,365.769,84.231,1602.03981,1602.0398
11426,Новочеркасская ГРЭС           ,GNCHEGR3,2020-02-09 14:00:00,2020,2,9,14,450.0,290.345,159.655,1601.5836,1601.5836
11427,Новочеркасская ГРЭС           ,GNCHEGR1,2020-02-09 15:00:00,2020,2,9,15,0.0,0.0,0.0,0.0,1610.4191
11428,ГРЭС-24                       ,GMOSEN29,2020-02-09 16:00:00,2020,2,9,16,220.0,204.984,15.016,1350.68859,1350.68859
11429,Киришская ГРЭС                ,GKIRITES,2020-02-09 17:00:00,2020,2,9,17,150.0,123.219,26.781,1326.42604,1326.426
11430,Киришская ГРЭС                ,GKIRGRES,2020-02-09 18:00:00,2020,2,9,18,0.0,0.0,0.0,0.0,1386.1244
11431,Киришская ГРЭС                ,GKIRGRE5,2020-02-09 19:00:00,2020,2,9,19,0.0,0.0,1.214,0.0,1310.9508
11432,Киришская ГРЭС                ,GKIRGR02,2020-02-09 20:00:00,2020,2,9,20,795.0,611.648,183.352,1336.93,1336.93
11433,Грозненская ТЭС               ,GCHECHE2,2020-02-09 21:00:00,2020,2,9,21,173.4,166.17,7.23,1842.9882,1842.98818
11434,Грозненская ТЭС               ,GCHECHE1,2020-02-09 22:00:00,2020,2,9,22,99.211,96.853,2.358,1842.99991,1842.99543
11435,Адлерская ТЭС                 ,GADLERT2,2020-02-09 23:00:00,2020,2,9,23,184.0,171.713,12.287,1299.47698,1299.47701
11436,Адлерская ТЭС                 ,GADLERT1,2020-02-10 00:00:00,2020,2,10,0,92.0,74.97,17.03,1216.62705,1216.62707
